slug,title,bedrooms,bathrooms,numberOfImages,numberOfFloorplans,numberOfVirtualTours,summary,displayAddress,countryCode,location,propertyImages,propertySubType,listingUpdateReason,listingUpdateDate,premiumListing,featuredProperty,displayPrice,displayPriceQualifier,propertyType,customerSegment,availableFrom,letAgreed,branchId,propertyUrl,shortDescription,longDescription,commercial,residential,newHome,auction
150469133,"Street End, North Baddesley, Southampton",2,0,10,1,0,"Unique detached house located in a quiet cul-de-sac including a large plot, delightful views to the rear and ample off road parking.","Street End, North Baddesley, Southampton",GB,"{'latitude': 50.98012, 'longitude': -1.43671}",https://media.rightmove.co.uk/9k/8764/150469133/8764_ROM200626_IMG_00_0000.jpeg,Detached,new,2024-07-17T18:19:02Z,False,False,"£350,000",,2 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/150469133#/?channel=RES_BUY,,"Unique detached house located in a quiet cul-de-sac including a large plot, delightful views to the rear and ample off road parking.",False,True,False,False
139947938,"Saunders Lane, Awbridge, Romsey, Hampshire",2,1,14,1,0,We are delighted to welcome to the market this two bedroom semi-detached house located in the desirable village of Awbridge including ample off street parking and excellent plot size. Potential for enlargement STP. NO FORWARD CHAIN.,"Saunders Lane, Awbridge, Romsey, Hampshire",GB,"{'latitude': 51.01917, 'longitude': -1.54359}",https://media.rightmove.co.uk/9k/8764/139947938/8764_ROM230379_IMG_21_0000.jpeg,Semi-Detached,price_reduced,2024-01-05T10:01:13Z,True,False,"£350,000",Guide Price,2 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/139947938#/?channel=RES_BUY,,We are delighted to welcome to the market this two bedroom semi-detached house located in the desirable village of Awbridge including ample off street parking and excellent plot size. Potential for enlargement STP. NO FORWARD CHAIN.,False,True,False,False
149154914,"Winchester Road, Romsey, Hampshire",3,1,9,1,0,This three bedroom terraced house boasts huge potential for modernisation located in a favoured position close to Romsey Town and benefits from driveway parking for two cars. NO FORWARD CHAIN.,"Winchester Road, Romsey, Hampshire",GB,"{'latitude': 50.99069, 'longitude': -1.4866}",https://media.rightmove.co.uk/9k/8764/149154914/8764_ROM240324_IMG_00_0000.jpeg,Terraced,new,2024-06-14T15:22:01Z,False,False,"£350,000",,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/149154914#/?channel=RES_BUY,,This three bedroom terraced house boasts huge potential for modernisation located in a favoured position close to Romsey Town and benefits from driveway parking for two cars. NO FORWARD CHAIN.,False,True,False,False
141030203,"Linden Walk, North Baddesley, Southampton, Hampshire",3,0,14,1,0,We are pleased to welcome to the market this well presented and extended three bedroom semi-detached house positioned in a quiet cul-de-sac with a good size private rear garden and a garage. NO FORWARD CHAIN.,"Linden Walk, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.98143, 'longitude': -1.44695}",https://media.rightmove.co.uk/9k/8764/141030203/8764_ROM230510_IMG_00_0000.jpeg,Semi-Detached,price_reduced,2023-11-23T11:25:17Z,True,False,"£350,000",Offers in Excess of,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/141030203#/?channel=RES_BUY,,We are pleased to welcome to the market this well presented and extended three bedroom semi-detached house positioned in a quiet cul-de-sac with a good size private rear garden and a garage. NO FORWARD CHAIN.,False,True,False,False
146627057,"Butlers Close, Lockerley, Romsey, Hampshire",4,2,11,1,0,We are pleased to welcome to the market this spacious and well presented four bedroom detached house located in a quiet cul-de-sac road. Garage and off road parking.,"Butlers Close, Lockerley, Romsey, Hampshire",GB,"{'latitude': 51.03358, 'longitude': -1.57411}",https://media.rightmove.co.uk/9k/8764/146627057/8764_ROM180127_IMG_00_0000.jpeg,Detached,price_reduced,2024-08-02T10:50:21Z,True,True,"£525,000",,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146627057#/?channel=RES_BUY,,We are pleased to welcome to the market this spacious and well presented four bedroom detached house located in a quiet cul-de-sac road. Garage and off road parking.,False,True,False,False
147426701,"Cherville Street, Romsey, Hampshire",2,0,13,1,0,Located in Romsey Town centre this well presented two bedroom end of terrace house with a large rear garden and no forward chain.,"Cherville Street, Romsey, Hampshire",GB,"{'latitude': 50.99201, 'longitude': -1.50069}",https://media.rightmove.co.uk/9k/8764/147426701/8764_ROM220436_IMG_00_0000.jpeg,End of Terrace,price_reduced,2024-06-13T16:20:11Z,False,False,"£350,000",Offers in Excess of,2 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/147426701#/?channel=RES_BUY,,Located in Romsey Town centre this well presented two bedroom end of terrace house with a large rear garden and no forward chain.,False,True,False,False
150350036,"Duttons Road, Romsey, Hampshire",1,1,12,1,0,"A One Bedroomed Apartment which is located in the prestigious Fleur De Lis development. communual hall and lounge , lift, Lounge, kitchen with integrated appliances, bedroom, shower room, balcony. NO FORWARD CHAIN","Duttons Road, Romsey, Hampshire",GB,"{'latitude': 50.99217, 'longitude': -1.49598}",https://media.rightmove.co.uk/9k/8764/150350036/8764_ROM240398_IMG_00_0000.jpeg,Apartment,new,2024-07-17T14:54:10Z,False,False,"£340,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150350036#/?channel=RES_BUY,,"A One Bedroomed Apartment which is located in the prestigious Fleur De Lis development. communual hall and lounge , lift, Lounge, kitchen with integrated appliances, bedroom, shower room, balcony. NO FORWARD CHAIN",False,True,False,False
145371008,"Linden Walk, North Baddesley, Southampton, Hampshire",3,0,14,1,0,"This delightful three bedroom semi detached house in a sought after position in North Baddesley with off street parking, selcuded rear garden and garage.","Linden Walk, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.98143, 'longitude': -1.44695}",https://media.rightmove.co.uk/9k/8764/145371008/8764_ROM240114_IMG_10_0000.jpeg,Semi-Detached,price_reduced,2024-05-21T09:21:27Z,False,False,"£340,000",Offers in Excess of,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/145371008#/?channel=RES_BUY,,"This delightful three bedroom semi detached house in a sought after position in North Baddesley with off street parking, selcuded rear garden and garage.",False,True,False,False
149421659,"Ash Close, North Baddesley, Southampton, Hampshire",3,1,14,1,0,"This delightful semi detached bungalow located in a quiet cul de sac in North Baddesley with off street parking, selcuded garden and garage.","Ash Close, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97982, 'longitude': -1.44811}",https://media.rightmove.co.uk/9k/8764/149421659/8764_ROM240337_IMG_00_0000.jpeg,Bungalow,new,2024-06-21T09:15:05Z,True,False,"£340,000",,3 bedroom bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/149421659#/?channel=RES_BUY,,"This delightful semi detached bungalow located in a quiet cul de sac in North Baddesley with off street parking, selcuded garden and garage.",False,True,False,False
149493686,"Alder Close, Romsey, Hampshire",3,1,10,1,0,"This three bedroom semi detached house located in a popular position with off street parking, no forward chain and potential for modernisation.","Alder Close, Romsey, Hampshire",GB,"{'latitude': 50.98566, 'longitude': -1.46685}",https://media.rightmove.co.uk/9k/8764/149493686/8764_ROM230356_IMG_00_0000.jpeg,Semi-Detached,new,2024-06-24T10:53:07Z,False,False,"£340,000",,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/149493686#/?channel=RES_BUY,,"This three bedroom semi detached house located in a popular position with off street parking, no forward chain and potential for modernisation.",False,True,False,False
144648731,"Barley Hill, Dunbridge, Romsey, Hampshire",3,0,13,1,0,Michael Rhodes are pleased to present this charming three-bedroom semi-detached characterful cottage to the market. NO FORWARD CHAIN.,"Barley Hill, Dunbridge, Romsey, Hampshire",GB,"{'latitude': 51.03194, 'longitude': -1.54404}",https://media.rightmove.co.uk/9k/8764/144648731/8764_ROM230562_IMG_13_0000.jpeg,Semi-Detached,price_reduced,2024-02-29T12:38:10Z,True,False,"£330,000",,3 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144648731#/?channel=RES_BUY,,Michael Rhodes are pleased to present this charming three-bedroom semi-detached characterful cottage to the market. NO FORWARD CHAIN.,False,True,False,False
150185528,"Foster Way, Romsey, Hampshire",2,1,15,1,0,This very well presented two bedroom semi detached house in a quiet position on the Abbotswood development with a delightful rear garden and two allocated parking spaces.,"Foster Way, Romsey, Hampshire",GB,"{'latitude': 51.0064, 'longitude': -1.47901}",https://media.rightmove.co.uk/9k/8764/150185528/8764_ROM240382_IMG_14_0000.jpeg,Semi-Detached,new,2024-07-12T13:25:03Z,False,False,"£325,000",,2 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/150185528#/?channel=RES_BUY,,This very well presented two bedroom semi detached house in a quiet position on the Abbotswood development with a delightful rear garden and two allocated parking spaces.,False,True,False,False
144017051,"Cavendish Close, Romsey, Hampshire",3,0,10,1,0,This well presented three bedroom house located in a convenient position in Romsey including garage and well secluded garden. No Forward Chain.,"Cavendish Close, Romsey, Hampshire",GB,"{'latitude': 51.00091, 'longitude': -1.47779}",https://media.rightmove.co.uk/9k/8764/144017051/8764_ROM240019_IMG_00_0000.jpeg,Terraced,new,2024-01-25T16:02:18Z,False,False,"£325,000",,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144017051#/?channel=RES_BUY,,This well presented three bedroom house located in a convenient position in Romsey including garage and well secluded garden. No Forward Chain.,False,True,False,False
144924629,"Sutherland Close, Romsey",3,0,12,1,0,"This well presented three bedroom end of terraced house benefits from a private rear garden, a garage with parking in front, conservatory and a modern kitchen.","Sutherland Close, Romsey",GB,"{'latitude': 50.99811, 'longitude': -1.47668}",https://media.rightmove.co.uk/9k/8764/144924629/8764_ROM210479_IMG_00_0000.jpeg,End of Terrace,new,2024-02-20T15:20:05Z,False,False,"£325,000",Offers in Excess of,3 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144924629#/?channel=RES_BUY,,"This well presented three bedroom end of terraced house benefits from a private rear garden, a garage with parking in front, conservatory and a modern kitchen.",False,True,False,False
143799278,"Beverley Gardens, Romsey, Hampshire",3,0,12,1,0,"This well presented three bedroom house located in a quiet cul de sac in a popular location including open plan kitchen/dining room, garage and private garden.","Beverley Gardens, Romsey, Hampshire",GB,"{'latitude': 50.99783, 'longitude': -1.47426}",https://media.rightmove.co.uk/9k/8764/143799278/8764_ROM230533_IMG_00_0000.jpeg,Terraced,new,2024-01-19T09:30:18Z,False,False,"£325,000",,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143799278#/?channel=RES_BUY,,"This well presented three bedroom house located in a quiet cul de sac in a popular location including open plan kitchen/dining room, garage and private garden.",False,True,False,False
145269695,"Pinewood Close, Romsey, Hampshire",3,0,11,1,0,"This three bedroom end of terrace house located in a sought after position in Romsey with a large plot, off street parking and garage. NO FORWARD CHAIN.","Pinewood Close, Romsey, Hampshire",GB,"{'latitude': 50.999, 'longitude': -1.47354}",https://media.rightmove.co.uk/9k/8764/145269695/8764_ROM240086_IMG_00_0000.jpeg,End of Terrace,new,2024-07-10T12:19:17Z,False,False,"£325,000",Offers in Excess of,3 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/145269695#/?channel=RES_BUY,,"This three bedroom end of terrace house located in a sought after position in Romsey with a large plot, off street parking and garage. NO FORWARD CHAIN.",False,True,False,False
143331779,"St. Blaize Road, Romsey, Hampshire",3,1,11,1,0,"Located in a quiet cul-de-sac this three bedroom end of terrace house includes off road parking, a private rear garden and a garage.","St. Blaize Road, Romsey, Hampshire",GB,"{'latitude': 50.99513, 'longitude': -1.47358}",https://media.rightmove.co.uk/9k/8764/143331779/8764_ROM220204_IMG_00_0000.jpeg,End of Terrace,new,2024-01-03T13:25:03Z,False,False,"£325,000",,3 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143331779#/?channel=RES_BUY,,"Located in a quiet cul-de-sac this three bedroom end of terrace house includes off road parking, a private rear garden and a garage.",False,True,False,False
149771867,"Cedar Crescent, North Baddesley, Southampton, Hampshire",3,1,12,1,0,"Located on a quiet residential road this spacious three bedroom semi-detached bungalow includes a garage, off road parking and a delightful rear garden.","Cedar Crescent, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.98126, 'longitude': -1.44795}",https://media.rightmove.co.uk/9k/8764/149771867/8764_ROM240138_IMG_00_0000.jpeg,Semi-Detached Bungalow,price_reduced,2024-07-02T10:46:05Z,False,False,"£325,000",Guide Price,3 bedroom semi-detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/149771867#/?channel=RES_BUY,,"Located on a quiet residential road this spacious three bedroom semi-detached bungalow includes a garage, off road parking and a delightful rear garden.",False,True,False,False
